url,listing_avg_package,listing_highest_package,listing_placement_percentage,listing_rank
https://collegedunia.com/university/25799-bhagwant-university-ajmer,"2,00,000","5,00,000",,#144
https://collegedunia.com/college/385-bn-post-graduate-college-bnpgc-udaipur,,,,
https://collegedunia.com/university/25845-shridhar-university-pilani,,,,#90
https://collegedunia.com/university/25816-jagdishprasad-jhabarmal-tibrewala-university-jjtu-jhunjhunu,,,,
https://collegedunia.com/university/54865-jayoti-vidyapeeth-womens-university-jvwu-jaipur,,"6,00,000",,#63
https://collegedunia.com/college/8035-maharishi-arvind-institute-of-hotel-management-maihm-jaipur,,,,
https://collegedunia.com/college/62283-agrawal-institute-of-hotel-management-aihm-jaipur,,,,
https://collegedunia.com/college/59492-jodhpur-institute-of-hotel-management-jihm-jodhpur,,,,#20
https://collegedunia.com/college/62493-brightwood-institute-of-hotel-management-bihm-udaipur,,,,
https://collegedunia.com/college/60175-dangayach-school-of-hotel-management-dshm-jaipur,"4,00,000","7,00,000",,
https://collegedunia.com/college/62908-lord-buddha-institute-of-technology-and-science-lbits-kota,,,,
https://collegedunia.com/university/25823-maharaja-ganga-singh-university-mgsu-bikaner,,"5,71,000",,
https://collegedunia.com/university/25817-jai-narain-vyas-university-jnvu-jodhpur,,,,
https://collegedunia.com/university/54863-pandit-deendayal-upadhyaya-shekhawati-university-pdusu-sikar,,,,
https://collegedunia.com/college/5557-college-of-architecture-and-town-planning-udaipur,,,,
https://collegedunia.com/college/62925-college-of-architecture-udaipur,,,,
https://collegedunia.com/university/65572-jai-minesh-adivasi-university-jmau-kota,,,,
https://collegedunia.com/college/59605-suresh-gyan-vihar-university-distance-education-sgvude-jaipur,,,,
https://collegedunia.com/college/25851-university-of-engineering-and-management-uem-jaipur,"6,00,000","72,00,000",,#92
https://collegedunia.com/university/25820-jecrc-university-ju-jaipur,"6,67,000","33,00,000",,
https://collegedunia.com/college/12878-arya-college-of-engineering-and-it-aceit-jaipur,"6,19,000","45,00,000",,#146
https://collegedunia.com/college/63962-online-vgu-vivekananda-global-university-jaipur,,"53,00,000",,
https://collegedunia.com/university/60400-sai-tirupati-university-udaipur,,,,#527
https://collegedunia.com/university/60406-raj-rishi-bhartrihari-matsya-university-rrbmu-alwar,,,,
https://collegedunia.com/college/58477-pacific-medical-college-and-hospital-pmch-udaipur,,,,#538
https://collegedunia.com/college/7961-institute-of-hotel-management-and-catering-ihmc-udaipur,,,,
https://collegedunia.com/university/25825-maharshi-dayanand-saraswati-university-ajmer,,,,
https://collegedunia.com/university/62386-nirwan-university-jaipur,,,,
https://collegedunia.com/college/8129-institute-of-hotel-management-jodhpur-jodhpur,,,,#26
https://collegedunia.com/college/59676-pacific-institute-of-medical-sciences-pims-udaipur,,,,#572
https://collegedunia.com/university/25814-jagadguru-ramanand-acharya-rajasthan-sanskrit-university-jrrsu-jaipur,,,,
https://collegedunia.com/university/25852-university-of-kota-uok-kota,,,,
https://collegedunia.com/college/60157-institute-of-hotel-management-and-culinary-studies-ihmcs-jaipur,,,,
https://collegedunia.com/college/65219-vyas-medical-college-and-hospital-jodhpur,,,,#615
https://collegedunia.com/college/65221-sudha-medical-college-and-hospital-kota,,,,#617
https://collegedunia.com/college/65200-government-medical-college-sikar,,,,#619
https://collegedunia.com/college/65185-american-international-institute-of-medical-sciences-udaipur,,,,#621
https://collegedunia.com/university/59172-tantia-university-sriganganagar,,,,
https://collegedunia.com/college/65217-government-medical-college-hanumangarh,,,,#622
https://collegedunia.com/college/65225-esic-medical-college-and-hospital-alwar,,,,#624
https://collegedunia.com/university/59972-vishwakarma-skill-university-jaipur,,,,
https://collegedunia.com/college/56958-university-commerce-college-university-of-rajasthan-jaipur,,,,
https://collegedunia.com/college/13547-geetanjali-institute-of-technical-studies-gits-udaipur,"3,70,000","10,00,000",,#212
https://collegedunia.com/college/7877-chandravati-hotel-management-college-bharatpur,,,,
https://collegedunia.com/university/25809-icfai-university-jaipur,,"10,50,000",,#74
https://collegedunia.com/college/10377-desert-medicine-research-centre-dmrc-jodhpur,,,,
https://collegedunia.com/university/25854-vardhman-mahaveer-open-university-vmou-kota,,,,
https://collegedunia.com/university/25803-dr-kn-modi-university-dknmu-newai-jaipur,,,,
https://collegedunia.com/college/63241-airline-and-hotel-management-academy-aha-udaipur,"20,000","45,000",,
https://collegedunia.com/college/12879-arya-college-of-engineering-jaipur,"5,76,000","16,65,000",,
https://collegedunia.com/university/60402-maharaja-surajmal-brij-university-bharatpur,,,,
https://collegedunia.com/college/15654-bhabha-institute-of-management-science-bims-alwar,,,,
https://collegedunia.com/college/14576-poornima-institute-of-engineering-and-technology-piet-jaipur,"4,58,000","15,00,000",,#167
https://collegedunia.com/university/25812-jk-lakshmipat-university-jklu-jaipur,"7,93,000","22,50,000",,#82
https://collegedunia.com/university/57030-maharishi-arvind-university-mau-jaipur,,,,
https://collegedunia.com/university/59175-university-of-technology-uot-jaipur,"4,50,000","26,25,000",,
https://collegedunia.com/university/54829-madhav-university-mu-sirohi,,"12,00,000",,
https://collegedunia.com/university/25826-mahatma-jyoti-rao-phoole-university-mjrpu-jaipur,,,,
https://collegedunia.com/college/63389-german-institute-of-hotel-management-gihm-jodhpur,,,,
https://collegedunia.com/university/60170-govind-guru-tribal-university-banswara,,,,
https://collegedunia.com/university/25839-raffles-university-alwar,,,,#93
https://collegedunia.com/college/9007-ss-jain-subodh-law-college-jaipur,,,,
https://collegedunia.com/university/25818-jain-vishva-bharati-university-nagaur,,,,
https://collegedunia.com/university/59944-lords-university-alwar,"1,50,000","20,00,000",,
https://collegedunia.com/college/64014-kartavyaa-institute-of-hotel-management-kihm-jaipur,,,,
https://collegedunia.com/college/63564-manhar-academy-of-hotel-management-udaipur,,,,
https://collegedunia.com/college/19898-biyani-girls-bed-college-bgbc-jaipur,,,,
https://collegedunia.com/college/64931-auric-institute-of-hospitality-and-cruise-management-aihcm-jaipur,"86,000","2,07,770",,
https://collegedunia.com/college/6602-college-of-veterinary-and-animal-sciences-rajuvas-udaipur,,,,#9
https://collegedunia.com/college/9170-vidyasthali-law-college-jaipur,,,,
https://collegedunia.com/college/56978-parishkar-international-college-pic-jaipur,"6,25,000","27,00,000",,
https://collegedunia.com/college/14769-regional-college-jaipur,"5,00,000","7,18,000",,
https://collegedunia.com/university/25808-institute-of-advanced-studies-in-education-iase-university-sardarshahr,,,,
https://collegedunia.com/college/28099-deepshikha-group-of-colleges-jaipur,"5,00,000","7,18,000",,
https://collegedunia.com/college/6600-college-of-veterinary-and-animal-sciences-cvas-bikaner,,,,#39
https://collegedunia.com/university/54867-sardar-patel-university-of-police-security-and-criminal-justice-spup-jodhpur,,,,
https://collegedunia.com/college/6694-national-research-centre-on-camel-bikaner,,,,#49
https://collegedunia.com/college/8609-bjs-rampuria-jain-law-college-bikaner,,,,
https://collegedunia.com/college/22370-sanskar-bharti-teacher-training-college-jaipur,,,,
https://collegedunia.com/college/20532-great-india-teacher-training-college-jhalawar,,,,
https://collegedunia.com/college/57156-biyani-law-college-blc-jaipur,,,,
https://collegedunia.com/university/8715-dr-anushka-vidhi-mahavidyalaya-davm-udaipur,,,,
https://collegedunia.com/college/58221-maharana-pratap-government-post-graduate-college-chittorgarh,,,,
https://collegedunia.com/college/9622-lachoo-memorial-college-science-and-technology-jodhpur,,,,
https://collegedunia.com/college/56824-government-law-college-sriganganagar,,,,
https://collegedunia.com/college/57047-shri-bhawani-niketan-law-college-jaipur,,,,
https://collegedunia.com/college/22890-siddarth-teacher-training-college-jaipur,,,,
https://collegedunia.com/college/63860-prashanti-college-of-education-for-women-kota,,,,
https://collegedunia.com/college/21491-mata-mohan-bedi-mahila-tt-college-sriganganagar,,,,
https://collegedunia.com/college/19333-aadinath-mahila-teachers-training-college-udaipur,,,,
https://collegedunia.com/college/28040-poddar-group-of-institutions-jaipur,"8,50,000","24,00,000",,#83
https://collegedunia.com/college/8909-maharishi-dayanand-law-pg-college-sriganganagar,,,,
https://collegedunia.com/university/54835-maulana-azad-university-jodhpur,,,,
https://collegedunia.com/college/63710-biyani-girls-college-bgc-jaipur,,,,
https://collegedunia.com/college/63862-government-meera-girls-college-udaipur,,,,
https://collegedunia.com/college/15205-sri-balaji-college-of-engineering-and-technology-sbcet-jaipur,,"5,00,000",,
https://collegedunia.com/university/25807-iis-deemed-to-be-university-iisu-jaipur,,,,#112
https://collegedunia.com/university/62286-dr-bhimrao-ambedkar-law-university-alu-jaipur,,,,
https://collegedunia.com/university/59588-jain-vishwa-bharati-institute-jvbi-nagaur,,,,
https://collegedunia.com/college/63400-modi-law-college-mlc-kota,,,,
https://collegedunia.com/college/62547-shaeedeazam-bhagat-singh-law-college-sbslc-sriganganagar,,,,
https://collegedunia.com/college/4426-shri-ratanlal-kanwarlal-patni-government-post-graduate-college-ajmer,,,,
https://collegedunia.com/university/25804-dr-sarvepalli-radhakrishnan-rajasthan-ayurved-university-dsrrau-jodhpur,,,,
https://collegedunia.com/college/16685-lucky-institute-of-professional-studies-jodhpur,"2,40,000","3,60,000",,
https://collegedunia.com/college/63403-sgn-khalsa-pg-college-sriganganagar,,,,
https://collegedunia.com/university/56463-pratap-university-pu-jaipur,"10,00,000","68,00,000",,
https://collegedunia.com/college/63433-sir-pratap-vidhi-mahavidyalaya-jodhpur,,,,
https://collegedunia.com/college/9030-seth-motilal-law-college-jhunjhunu,,,,
https://collegedunia.com/college/28472-sunrise-group-of-institutions-udaipur,,,,
https://collegedunia.com/college/8760-gyan-vidhi-pg-mahavidalya-bikaner,,,,
https://collegedunia.com/college/59470-jayoti-vidyapeeth-womens-university-directorate-of-distance-education-jaipur,,,,
https://collegedunia.com/college/13272-college-of-technology-and-engineering-maharana-pratap-university-of-agriculture-and-technology-ctae-udaipur,"4,80,000","23,80,000",,#125
https://collegedunia.com/college/62576-shaheed-bhagat-singh-law-college-hanumangarh,,,,
https://collegedunia.com/college/63541-singhania-law-college-slc-udaipur,,,,
https://collegedunia.com/college/9263-arya-college-of-pharmacy-acp-jaipur,"3,50,000","5,75,000",,
https://collegedunia.com/college/57340-siddhi-vinayak-group-of-colleges-alwar,,,,
https://collegedunia.com/college/63497-ravindra-nath-tagore-law-college-chittorgarh,,,,
https://collegedunia.com/college/9665-mahatma-gandhi-college-of-pharmaceutical-sciences-mgcps-jaipur,,,,
https://collegedunia.com/university/25824-maharana-pratap-university-of-agriculture-and-technology-mpuat-udaipur,,,,#124
https://collegedunia.com/college/20050-chopasni-teachers-training-college-jodhpur,,,,
https://collegedunia.com/college/8635-bhagwan-mahaveer-law-college-and-research-centre-jaipur,,,,
https://collegedunia.com/university/25840-swami-keshwanand-rajasthan-agricultural-university-bikaner,,,,
https://collegedunia.com/college/9661-maharishi-arvind-college-of-pharmacy-macp-jaipur,,,,
https://collegedunia.com/college/22016-rajasthan-shikshak-prashishan-vidyapeeth-rspv-jaipur,,,,
https://collegedunia.com/university/25843-rajasthan-university-of-veterinary-and-animal-sciences-rajuvas-bikaner,,,,#151
https://collegedunia.com/college/57054-alwar-pharmacy-college-alwar,,,,
https://collegedunia.com/college/2542-lal-bahadur-shastri-pg-college-jaipur,,,,#129
https://collegedunia.com/college/60541-government-pg-college-gpgc-jhalawar,,,,
https://collegedunia.com/college/15771-gd-memorial-group-of-colleges-jodhpur,"2,40,000","3,60,000",,
https://collegedunia.com/college/6711-skn-college-of-agriculture-jaipur,,,,#151
https://collegedunia.com/college/17110-aishwarya-college-jodhpur,,,,
https://collegedunia.com/college/985-dayanand-college-ajmer,,,,
https://collegedunia.com/college/16450-biyani-institute-of-science-and-management-bisma-jaipur,,,,
https://collegedunia.com/university/54864-agriculture-university-au-jodhpur,,,,
https://collegedunia.com/college/9536-jaipur-college-of-pharmacy-jcp-jaipur,,,,
https://collegedunia.com/college/2891-manikya-lal-verma-govt-college-bhilwara,,,,
https://collegedunia.com/college/21355-maharaja-surajmal-teachers-training-college-bharatpur,,,,
https://collegedunia.com/college/1887-helena-kaushik-womens-college-jhunjhunu,,,,
https://collegedunia.com/college/9313-bhupal-nobles-college-of-pharmacy-udaipur,,,,
https://collegedunia.com/college/9413-gd-memorial-college-of-pharmacy-jodhpur,"2,40,000","3,20,000",,
https://collegedunia.com/college/58330-rajasthan-pharmacy-college-rpc-jaipur,,,,
https://collegedunia.com/university/61615-agriculture-university-kota-kota,,,,
https://collegedunia.com/university/62130-sri-karan-narendra-agriculture-university-jaipur,"5,25,000","6,00,000",,
https://collegedunia.com/college/22688-shri-bajrang-teachers-training-college-bharatpur,,,,
https://collegedunia.com/college/23013-sorabh-college-of-teacher-training-karauli,,,,
https://collegedunia.com/college/23583-vidya-bhawan-gs-teachers-college-udaipur,,,,
https://collegedunia.com/college/6650-institute-of-agri-business-management-iabm-bikaner,,,,
https://collegedunia.com/college/63931-ss-jain-subodh-girls-pg-college-jaipur,,,,#217
https://collegedunia.com/college/22506-shah-goverdhan-lal-kabra-teachers-college-jodhpur,,,,
https://collegedunia.com/college/63595-university-college-of-social-sciences-and-humanities-mlsu-udaipur,,,,#167
https://collegedunia.com/college/23548-veena-memorial-college-of-education-vmce-karauli,,,,
https://collegedunia.com/college/10045-sri-balaji-college-of-pharmacy-sbcp-jaipur,,,,
https://collegedunia.com/university/25806-homoeopathy-university-jaipur,,,,
https://collegedunia.com/college/58372-lal-bahadur-shastri-college-of-pharmacy-lbs-jaipur,,,,
https://collegedunia.com/college/58936-swami-keshvanand-institute-of-pharmacy-skip-jaipur,,,,
https://collegedunia.com/college/20683-icg-institute-of-educational-research-and-development-iierd-jaipur,,,,
https://collegedunia.com/college/62157-northern-institute-of-pharmacy-and-research-nipr-alwar,,,,
https://collegedunia.com/college/20954-kmd-memorial-college-of-education-jaipur,,,,
https://collegedunia.com/college/62935-food-craft-institute-fci-ajmer,,,,
https://collegedunia.com/college/15368-surendera-group-of-institutions-sgi-sriganganagar,"4,00,000","21,00,000",,
https://collegedunia.com/college/28591-siddhivinayak-college-of-science-and-higher-education-alwar,,,,
https://collegedunia.com/college/59368-icri-jaipur-national-university-jaipur,,,,
https://collegedunia.com/college/60515-kota-college-of-pharmacy-kcp-kota,"2,00,000","4,00,000",,
https://collegedunia.com/college/13606-government-engineering-college-ecb-bikaner,,"6,00,000",,#11
https://collegedunia.com/college/3424-poddar-management-training-institute-jaipur,,,,
https://collegedunia.com/college/15441-techno-njr-institute-of-technology-tinjrit-udaipur,"5,20,000","18,96,000",,
https://collegedunia.com/college/58201-university-maharani-college-jaipur,,,,
https://collegedunia.com/college/6918-national-institute-of-fashion-technology-nift-jodhpur-jodhpur,,,,#56
https://collegedunia.com/college/19576-aravali-teachers-training-college-udaipur,,,,
https://collegedunia.com/college/2344-kanoria-pg-mahila-mahavidyalaya-jaipur,,"4,80,000",,
https://collegedunia.com/college/57561-university-maharaja-college-jaipur,,,,
https://collegedunia.com/college/22049-rama-krishna-women-teachers-training-college-jaipur,,,,
https://collegedunia.com/college/6530-central-institute-for-arid-horticulture-ciah-bikaner,,,,
https://collegedunia.com/college/6614-directorate-of-rapeseed-mustard-research-bharatpur,,,,
https://collegedunia.com/college/6700-national-research-centre-seed-spices-ajmer,,,,
https://collegedunia.com/college/57040-shri-bhawani-niketan-mahila-pg-mahavidyalaya-sbnmm-jaipur,,,,
https://collegedunia.com/college/60617-slbs-education-group-jodhpur,,,,
https://collegedunia.com/college/8245-birla-institute-of-technology-bit-jaipur,"9,39,795","51,00,000",,
https://collegedunia.com/college/23532-vansh-higher-education-institute-dholpur,,,,
https://collegedunia.com/college/9663-maharishi-arvind-institute-of-science-and-management-maism-jaipur,,,,
https://collegedunia.com/college/21713-national-tt-college-for-girls-alwar,,,,
https://collegedunia.com/college/6937-pearl-academy-jaipur,,"20,27,000",,#57
https://collegedunia.com/college/10108-swami-keshvanand-institute-of-pharmacy-skip-bikaner,,,,
https://collegedunia.com/college/22361-sanjay-teachers-training-college-sttc-jaipur,,,,
https://collegedunia.com/college/19490-ambika-tt-college-jodhpur,,,,
https://collegedunia.com/college/22111-rashtra-uday-tt-college-bikaner,,,,
https://collegedunia.com/college/672-biyani-college-of-science-and-management-bcsm-jaipur,,,,
https://collegedunia.com/college/4640-sophia-girls-college-ajmer,"3,80,000","6,00,000",,#155
https://collegedunia.com/college/22276-ss-college-of-education-udaipur,,,,
https://collegedunia.com/college/58387-seth-gl-bihani-sd-pg-college-sriganganagar,,,,
https://collegedunia.com/college/19563-anuradha-mahila-shikshak-prashikshan-mahavidyalaya-ajmer,,,,
https://collegedunia.com/college/14716-rajasthan-college-of-engineering-for-women-rcew-jaipur,"12,50,000","21,00,000",,#110
https://collegedunia.com/college/16193-seth-motilal-pg-college-jhunjhunu,,,,
https://collegedunia.com/college/63539-sp-college-sirohi,,,,
https://collegedunia.com/college/22831-shri-shyam-teacher-training-college-hanumangarh,,,,
https://collegedunia.com/college/22015-rajasthan-mahila-teachers-training-college-udaipur,,,,
https://collegedunia.com/college/63956-rajasthan-swayat-shasan-mahavidyalaya-rssm-jaipur,,,,
https://collegedunia.com/college/62477-tc-business-school-tcbs-jaipur,"7,00,000","22,00,000",,
https://collegedunia.com/college/59338-gcec-global-foundation-jaipur,"10,00,000","18,00,000",,
https://collegedunia.com/college/13561-global-institute-of-technology-git-jaipur,"5,00,000","90,00,000",,
https://collegedunia.com/college/16294-sri-balaji-pg-mahavidyalaya-sbpgm-jaipur,,,,
https://collegedunia.com/college/22132-rawat-mahila-bed-college-jaipur,,,,
https://collegedunia.com/college/13274-compucom-institute-of-technology-and-management-citm-jaipur,"3,60,000","14,70,000",,
https://collegedunia.com/college/12863-aravali-institute-of-technical-studies-aits-udaipur,,,,
https://collegedunia.com/college/10004-shrinathji-institute-of-pharmacy-sip-rajsamand,,,,
https://collegedunia.com/college/15172-sobhasaria-group-of-institutions-sgi-sikar,"3,95,000","12,00,000",,
https://collegedunia.com/college/45883-bhupal-nobles-institute-of-pharmaceutical-sciences-udaipur,,,,
https://collegedunia.com/college/63450-mg-college-jaipur,,,,
https://collegedunia.com/college/62323-mahaveer-college-of-commerce-jaipur,,,,
https://collegedunia.com/university/25835-niit-university-nu-neemrana,,"44,27,000",,#72
https://collegedunia.com/college/2343-kanoria-college-jhunjhunu,,,,
https://collegedunia.com/college/15013-shankara-institute-of-technology-sit-jaipur,"7,00,000","16,00,000",,
https://collegedunia.com/college/24495-star-infotech-college-ajmer,"1,20,000","2,30,000",,
https://collegedunia.com/college/57447-national-academy-of-event-management-and-development-naemd-jaipur,,,,
https://collegedunia.com/college/20144-darshan-bed-college-jhalawar,,,,
https://collegedunia.com/college/20889-jialal-institute-of-education-ajmer,,,,
https://collegedunia.com/college/19856-bhartiya-teachers-training-college-bttc-alwar,,,,
https://collegedunia.com/college/22244-sn-college-of-education-dholpur,,,,
https://collegedunia.com/college/58379-ssg-pg-pareek-p-g-college-jaipur,,,,
https://collegedunia.com/college/61168-rajasthan-institute-of-engineering-and-technology-riet-chittorgarh,"14,00,000","45,00,000",,
https://collegedunia.com/college/19604-arya-mahila-tt-college-jaipur,,,,
https://collegedunia.com/college/22736-shri-kalyan-teacher-training-college-jaipur,,,,
https://collegedunia.com/college/13842-institute-of-engineering-and-technology-ietr-alwar,"3,60,000","10,00,000",,
https://collegedunia.com/college/10390-dr-b-lal-institute-of-biotechnology-bibt-jaipur,"4,00,000","5,00,000",,
https://collegedunia.com/college/18112-international-school-of-informatics-and-management-iiim-jaipur,"4,07,000","7,35,000",,#108
https://collegedunia.com/college/4324-shri-aatm-vallabh-jain-girls-college-sriganganagar,,,,
https://collegedunia.com/college/15502-yaduvanshi-college-of-engineering-and-technology-ycet-jhunjhunu,,,,
https://collegedunia.com/college/45954-bn-post-graduate-girls-college-udaipur,,,,
https://collegedunia.com/college/28920-vivekananda-institute-of-technology-vit-jaipur,,"46,00,000",,
https://collegedunia.com/college/12883-aryabhatta-college-of-engineering-and-research-center-ajmer,"4,50,000","9,00,000",,
https://collegedunia.com/college/13167-central-electronics-engineering-research-institute-ceeri-pilani,,,,
https://collegedunia.com/college/1570-government-dungar-college-bikaner,,,,
https://collegedunia.com/college/22353-sand-dunes-bed-college-jaipur,,,,
https://collegedunia.com/college/24584-vedant-college-of-engineering-and-technology-vcet-bundi,,,,
https://collegedunia.com/college/14351-modern-institute-of-technology-and-research-centre-mitrc-alwar,,,,
https://collegedunia.com/college/57443-shekhawati-institute-sikar,,,,
https://collegedunia.com/college/15504-yagyavalkya-institute-of-technology-yit-jaipur,,,,
https://collegedunia.com/college/19712-baba-ganganath-t-t-college-jhunjhunu,,,,
https://collegedunia.com/college/57574-laxmi-devi-institute-of-engineering-and-technology-liet-alwar,"3,50,000","8,50,000",,
https://collegedunia.com/college/62428-department-of-management-studies-jai-narain-vyas-university-jodhpur,,,,
https://collegedunia.com/college/22363-sanjeevani-teachers-training-college-sttc-udaipur,,,,
https://collegedunia.com/college/19721-baba-narayan-das-tt-college-jaipur,,,,
https://collegedunia.com/college/14147-mlv-textile-and-engineering-college-bhilwara,,,,
https://collegedunia.com/college/28240-university-college-of-engineering-and-technology-ucet-bikaner,,,,
https://collegedunia.com/college/14856-ss-college-of-engineering-udaipur,,,,
https://collegedunia.com/college/63491-vision-group-of-college-chittorgarh,,,,
https://collegedunia.com/college/14663-rn-modi-engineering-college-rmec-kota,,,,
https://collegedunia.com/college/9664-maharsi-arvind-institute-of-pharmacy-maip-jaipur,,,,
https://collegedunia.com/college/9686-marwar-pharmacy-college-jodhpur,,,,
https://collegedunia.com/college/24544-shri-usb-group-of-college-sirohi,,,,
https://collegedunia.com/college/60597-mahatma-gandhi-group-of-colleges-sikar,,,,
https://collegedunia.com/college/62514-khairthal-pharmacy-college-alwar,,,,
https://collegedunia.com/college/24227-modi-institute-of-management-and-technology-mimt-kota,,,,
https://collegedunia.com/college/63728-biyani-institute-of-pharmaceutical-sciences-jaipur,,,,
https://collegedunia.com/college/64892-parishkar-institute-of-pharmaceutical-science-jaipur,,,,
https://collegedunia.com/college/65151-lotus-college-of-pharmacy-bhilwara,,,,
https://collegedunia.com/college/45664-government-engineering-college-jhalawar,,,,
https://collegedunia.com/college/57062-jaipur-engineering-college-and-research-centre-jaipur,"6,00,000","33,00,000",,#83
https://collegedunia.com/college/21598-lt-moolchand-meena-teachers-training-college-mcmttc-dausa,,,,
https://collegedunia.com/college/21542-millennium-teachers-training-college-jhalawar,,,,
https://collegedunia.com/college/63414-bal-krishna-institute-of-technology-bkit-kota,"7,00,000","9,46,000",,
https://collegedunia.com/college/19737-bagru-shikshak-prashikhan-mahavidyalaya-jaipur,,,,
https://collegedunia.com/college/14292-marudhar-engineering-college-mec-bikaner,,,,
https://collegedunia.com/college/28239-government-engineering-college-ajmer,,"15,00,000",,
https://collegedunia.com/college/23298-super-king-teachers-training-college-jaipur,,,,
https://collegedunia.com/college/20374-gd-women-teachers-training-college-jodhpur,,,,
https://collegedunia.com/college/14395-northern-institute-of-engineering-technical-campus-niet-alwar,,,,#132
https://collegedunia.com/college/17835-icfai-business-school-ibs-jaipur,"7,14,000","12,76,000",,#53
https://collegedunia.com/college/18179-jaipur-institute-of-technology-group-of-institution-jaipur,,,,
https://collegedunia.com/college/13203-chartered-institute-of-technology-cit-sirohi,"1,92,000","3,00,000",,
https://collegedunia.com/college/13670-gurukul-institute-of-engineering-and-technology-kota,,,,
https://collegedunia.com/college/21365-maharishi-dayanand-bed-college-sriganganagar,,,,
https://collegedunia.com/college/14353-modi-institute-of-technology-mit-kota,,,,
https://collegedunia.com/college/13400-dr-radhakrishnan-institute-of-technology-drit-jaipur,,,,
https://collegedunia.com/college/59890-zee-institute-of-creative-art-zica-jaipur,,,,
https://collegedunia.com/college/24123-jagannath-gupta-institute-of-engineering-and-technology-jnit-jaipur,,,,
https://collegedunia.com/college/60768-jiet-institute-of-design-and-technology-jodhpur,,,,#69
https://collegedunia.com/college/17714-government-engineering-college-bharatpur,,,,
https://collegedunia.com/college/6752-arch-college-of-design-and-business-jaipur,,"18,00,000",,#28
https://collegedunia.com/college/13083-biff-and-bright-college-of-engineering-and-technology-bbcet-jaipur,,,,
https://collegedunia.com/college/14253-manda-institute-of-technology-mit-bikaner,,,,
https://collegedunia.com/college/56814-shri-ratanlal-kanwarlal-patni-girls-college-srkpgc-ajmer,,,,
https://collegedunia.com/college/18176-jaipur-engineering-college-jec-jaipur,"4,20,000","12,00,000",,
https://collegedunia.com/university/6553-chaudhary-charan-singh-national-institute-of-agricultural-marketing-niam-jaipur,"11,36,000","22,50,000",,
https://collegedunia.com/college/13632-govt-mahila-engineering-college-ajmer,,,,
https://collegedunia.com/college/14212-mahatma-gandhi-engineering-college-jaipur,,,,
