url,listing_avg_package,listing_highest_package,listing_placement_percentage,listing_rank
https://collegedunia.com/college/55719-sri-kaliswari-institute-of-management-and-technology-sivakasi,"3,70,000","7,30,000",,
https://collegedunia.com/college/55432-kcs-kasi-nadar-college-of-arts-and-science-chennai,,,,
https://collegedunia.com/college/55715-sri-kaliswari-college-sivakasi,,,,
https://collegedunia.com/college/56007-annamalai-university-directorate-of-distance-education-annamalai,,,,#10
https://collegedunia.com/college/63744-cheran-group-of-institutions-coimbatore,,,,
https://collegedunia.com/college/62816-grd-institute-of-management-coimbatore,"4,50,000","10,50,000",,
https://collegedunia.com/college/56037-madurai-kamaraj-university-directorate-of-distance-education-mkudde-madurai,,,,#89
https://collegedunia.com/college/16397-annai-womens-college-karur,,,,
https://collegedunia.com/college/55403-adhiparasakthi-college-of-engineering-arcot-apce-vellore,,,,#29
https://collegedunia.com/college/20707-indira-gandhi-college-of-distance-education-igcde-coimbatore,,,,
https://collegedunia.com/college/55599-lady-doak-college-madurai,,,,#110
https://collegedunia.com/college/13985-karpagam-college-of-engineering-kce-coimbatore,"6,00,000","30,00,000",,#201
https://collegedunia.com/university/25887-manonmaniam-sundaranar-university-tirunelveli,,,,#101
https://collegedunia.com/college/1261-erode-arts-college-and-science-college-erode,,,,
https://collegedunia.com/college/55486-cms-group-of-institutions-coimbatore,,,,
https://collegedunia.com/college/59056-bharathidasan-school-of-management-bsm-tiruchirappalli,,,,
https://collegedunia.com/college/55553-government-arts-college-autonomous-coimbatore,,"2,40,000",,#67
https://collegedunia.com/college/8748-government-law-college-coimbatore,,,,
https://collegedunia.com/college/24590-velammal-engineering-college-vec-chennai,,"12,00,000",,#251
https://collegedunia.com/college/7280-asian-college-of-journalism-acj-chennai,,,,#10
https://collegedunia.com/college/3524-queen-marys-college-chennai,,,,#62
https://collegedunia.com/college/59391-the-national-institute-of-hotel-management-nihm-chennai,,,,
https://collegedunia.com/college/3091-ngm-college-autonomous-pollachi,,,,#117
https://collegedunia.com/college/57831-oaamavmm-school-of-management-madurai,"6,70,000","8,20,000",,
https://collegedunia.com/college/55693-vv-vanniaperumal-college-for-women-virudhunagar,"2,00,000","4,75,000",,#201
https://collegedunia.com/college/5275-valliammal-college-for-women-chennai,"2,50,000","7,00,000",,
https://collegedunia.com/college/55423-k-p-national-college-of-arts-and-science-batlagundu-dindigul,,,,
https://collegedunia.com/college/55922-maher-university-institute-of-distance-education-chennai,,,,
https://collegedunia.com/college/13342-dhaanish-ahmed-college-of-engineering-dace-chennai,,"14,50,000",,#18
https://collegedunia.com/college/24315-psna-college-of-engineering-and-technology-dindigul,"4,00,000","18,00,000",,#201
https://collegedunia.com/college/55485-government-arts-college-autonomous-karur,,,,#201
https://collegedunia.com/college/15258-sri-sairam-engineering-college-chennai,,"16,00,000",,#73
https://collegedunia.com/college/8141-swiss-management-academy-coimbatore,,,,
https://collegedunia.com/university/25908-tamil-university-thanjavur,,,,
https://collegedunia.com/college/3132-nadar-mahajana-sangam-s-vellaichamy-nadar-college-nmssvnc-madurai,,"6,50,000",,
https://collegedunia.com/college/24148-knowledge-institute-of-technology-kiot-salem,"4,00,000","12,50,000",,#26
https://collegedunia.com/college/299-arul-anandar-college-aac-madurai,,,,#151
https://collegedunia.com/college/4491-shrimati-indira-gandhi-college-tiruchirappalli,,"5,20,000",,
https://collegedunia.com/college/55437-measi-institute-of-management-mim-chennai,"4,62,000","27,30,000",,#157
https://collegedunia.com/college/12815-anand-institute-of-higher-technology-aiht-chennai,,"6,50,000",,#68
https://collegedunia.com/college/55399-cabdul-hakeem-college-vellore,,,,#201
https://collegedunia.com/college/16699-madras-school-of-economics-mse-chennai,"12,24,000","23,14,000",,
https://collegedunia.com/college/12834-annai-mira-college-of-engineering-and-technology-vellore,,"8,00,000",,#11
https://collegedunia.com/college/20697-imayam-college-of-education-tiruchirappalli,,,,
https://collegedunia.com/college/18193-jansons-school-of-business-jsb-coimbatore,"5,70,000","11,00,000",,#213
https://collegedunia.com/college/20728-institute-of-advanced-study-in-education-chennai,,,,
https://collegedunia.com/college/13939-kpr-institute-of-engineering-and-technology-kpriet-coimbatore,"4,80,000","54,00,000",,#101
https://collegedunia.com/college/25904-tamil-nadu-open-university-tnou-chennai,,,,
https://collegedunia.com/college/14173-madha-engineering-college-chennai,,,,#188
https://collegedunia.com/college/55574-sadakathullah-appa-college-sac-palayamkottai-tirunelveli,,,,#101
https://collegedunia.com/college/14939-saranathan-college-of-engineering-sce-tiruchirappalli,,,,#6
https://collegedunia.com/university/25907-tamil-nadu-veterinary-and-animal-sciences-university-tanuvas-chennai,,,,#2
https://collegedunia.com/college/23129-sri-ramakrishna-mission-vidyalaya-college-of-education-srkvcoe-coimbatore,,,,
https://collegedunia.com/college/56228-dr-ambedkar-government-law-college-chennai,"7,00,000","15,00,000",,#12
https://collegedunia.com/college/28774-psn-college-of-engineering-and-technology-autonomous-psncet-tirunelveli,"5,20,000","9,10,000",,#249
https://collegedunia.com/college/56258-tamil-nadu-agricultural-university-school-of-post-graduate-studies-spgs-coimbatore,,,,#7
https://collegedunia.com/college/64988-saveetha-school-of-hospitality-and-tourism-sshot-chennai,,,,
https://collegedunia.com/college/55763-vijay-institute-of-management-vim-dindigul,,,,
https://collegedunia.com/college/13876-jeppiaar-engineering-college-chennai,,,,#43
https://collegedunia.com/college/14277-mar-ephraem-college-of-engineering-and-technology-mecet-kanyakumari,"2,90,000","5,90,000",,#111
https://collegedunia.com/college/57554-madras-veterinary-college-mvc-chennai,,,,
https://collegedunia.com/college/14600-prince-shri-venkateshwara-padmavathy-engineering-college-psvpec-chennai,"3,00,000","7,00,000",,#201
https://collegedunia.com/college/56236-tamil-nadu-agricultural-university-agricultural-college-and-research-institute-coimbatore,,,,
https://collegedunia.com/university/65273-st-joseph-university-sju-chennai,,,,
https://collegedunia.com/college/63599-st-johns-college-tirunelveli,,,,
https://collegedunia.com/university/54844-tamil-nadu-dr-j-jayalalithaa-fisheries-university-tnjfu-nagapattinam,,,,
https://collegedunia.com/college/63592-rani-anna-government-college-for-women-ragcw-tirunelveli,,,,#170
https://collegedunia.com/college/55674-ssm-college-of-pharmacy-erode,,,,
https://collegedunia.com/college/57690-kgisl-institute-of-technology-kite-coimbatore,"3,00,000","6,00,000",,#19
https://collegedunia.com/college/128-aiman-college-of-arts-and-science-for-women-aiman-tiruchirappalli,,,,
https://collegedunia.com/college/6730-vanavarayar-institute-of-agriculture-pollachi,,,,#47
https://collegedunia.com/college/56254-adhiparasakthi-agricultural-college-vellore,,,,#50
https://collegedunia.com/college/21648-n-k-t-national-college-of-education-for-women-chennai,,,,
https://collegedunia.com/college/55595-popes-college-sawyerpuram-thoothukudi,,,,
https://collegedunia.com/college/14967-saveetha-engineering-college-sec-chennai,"5,36,000","36,00,000",,#201
https://collegedunia.com/college/55505-government-arts-college-for-women-salem,,,,#151
https://collegedunia.com/college/15335-st-xaviers-catholic-college-of-engineering-sxcce-kanyakumari,,"6,50,000",,
https://collegedunia.com/college/55628-sengamala-thayaar-educational-trust-womens-college-stet-mannargudi,,,,#201
https://collegedunia.com/college/56097-pope-john-paul-ii-college-of-education-kanyakumari,,,,
https://collegedunia.com/college/15836-guru-shree-shanti-vijai-jain-college-for-women-chennai,,,,
https://collegedunia.com/college/56010-government-college-of-education-namakkal,,,,
https://collegedunia.com/college/46037-mv-muthiah-government-arts-college-for-women-dindigul,,,,#201
https://collegedunia.com/college/8753-government-law-college-tiruchirappalli,,,,
https://collegedunia.com/college/28196-parks-college-tiruppur,,,,
https://collegedunia.com/college/55499-dr-ngp-institute-of-technology-coimbatore,"4,20,000","20,00,000",,#209
https://collegedunia.com/college/21238-loyola-college-of-education-chennai,,,,
https://collegedunia.com/college/2292-kalai-kaviri-college-of-fine-arts-kkcfa-tiruchirappalli,,,,#201
https://collegedunia.com/college/55643-solamalai-college-of-engineering-veerapanjan-madurai,,"9,60,000",,#219
https://collegedunia.com/college/55573-government-arts-college-autonomous-kumbakonam,,,,#71
https://collegedunia.com/college/17409-cms-institute-of-management-studies-cmsims-coimbatore,,"20,00,000",,#109
https://collegedunia.com/college/20290-dr-ngp-college-of-education-coimbatore,,,,
https://collegedunia.com/college/8744-government-law-college-madurai,,,,
https://collegedunia.com/college/45951-arulmigu-palaniandavar-arts-college-for-women-apac-dindigul,,,,
https://collegedunia.com/college/24339-panimalar-engineering-college-chennai,,"10,00,000",,#201
https://collegedunia.com/college/56126-meston-college-of-education-chennai,,,,
https://collegedunia.com/university/59514-anna-university-aurcc-coimbatore,,,,#48
https://collegedunia.com/college/55659-rajah-serfoji-government-arts-college-azhagammal-nagar-rsgc-thanjavur,,,,#79
https://collegedunia.com/college/20180-dhanalakshmi-srinivasan-college-of-education-perambalur,,,,
https://collegedunia.com/college/55625-selvam-arts-and-science-college-sasc-namakkal,,"1,80,000",,
https://collegedunia.com/college/15174-sona-college-of-technology-salem,"5,48,000","19,94,000",,#74
https://collegedunia.com/college/63469-saveetha-college-of-allied-health-sciences-scahs-chennai,,,,
https://collegedunia.com/college/56268-sri-adi-chunchanagiri-womens-college-theni,,,,
https://collegedunia.com/college/60707-sri-meenakshi-government-arts-college-for-women-madurai,,,,#151
https://collegedunia.com/college/19543-annai-angel-teacher-training-institute-for-women-perambalur,,,,
https://collegedunia.com/college/831-chikkaiah-naiacker-college-erode,,,,
https://collegedunia.com/college/55559-south-travancore-hindu-college-nagercoil,,,,
https://collegedunia.com/university/25875-chennai-mathematical-institute-cmi-siruseri,,"37,50,000",,
https://collegedunia.com/college/13878-jerusalem-college-of-engineering-jce-chennai,,"12,00,000",,
https://collegedunia.com/college/56052-manonmaniam-sundaranar-university-directorate-of-distance-and-continuing-education-ddandce-tirunelveli,,,,
https://collegedunia.com/college/55755-thassim-beevi-abdul-kader-college-ramanathapuram,"60,00,000","38,00,000",,
https://collegedunia.com/college/15257-sri-sairam-institute-of-technology-ssit-chennai,"5,00,000","10,00,000",,#125
https://collegedunia.com/university/63635-joy-university-ju-tirunelveli,,,,
https://collegedunia.com/college/62978-faculty-of-engineering-and-technology-annamalai-university-annamalai,"3,80,000","13,72,000",,#135
https://collegedunia.com/college/56230-government-law-college-chengalpattu,,,,
https://collegedunia.com/college/55758-womens-christian-college-wcc-nagercoil,,,,#101
https://collegedunia.com/college/5222-urumu-dhanalakshmi-college-udc-tiruchirappalli,,,,
https://collegedunia.com/college/13404-dr-sivanthi-aditanar-college-of-engineering-sacoe-tiruchendur,"6,00,000","19,00,000",,#56
https://collegedunia.com/college/55730-st-marys-college-thoothukudi,,,,#150
https://collegedunia.com/college/55451-k-ramakrishnan-college-of-engineering-krce-tiruchirappalli,,"27,00,000",,#168
https://collegedunia.com/college/55512-natesan-institute-of-cooperative-management-nicm-chennai,"3,80,000","6,00,000",,
https://collegedunia.com/college/3017-mohamed-sathak-college-of-arts-and-science-chennai,,"12,00,000",,
https://collegedunia.com/college/28498-st-joseph-college-of-engineering-chennai,"5,00,000","47,00,000",,#198
https://collegedunia.com/college/23576-vidhya-sagar-womens-college-of-education-kanchipuram,,,,
https://collegedunia.com/college/14013-kingston-engineering-college-katpadi,"3,03,000","7,25,000",,#8
https://collegedunia.com/college/20303-dr-sns-college-of-education-coimbatore,,,,
https://collegedunia.com/college/14433-narayanaguru-college-of-engineering-ngce-kanyakumari,,,,#229
https://collegedunia.com/college/12-adm-college-for-women-admc-nagapattinam,,,,
https://collegedunia.com/college/56098-nvksd-college-of-education-attoor,,,,
https://collegedunia.com/college/15195-sree-sastha-institute-of-engineering-and-technology-chennai,,"22,00,000",,#38
https://collegedunia.com/college/12687-avc-college-of-engineering-avcce-nagapattinam,"3,20,000","5,20,000",,#83
https://collegedunia.com/college/14841-sns-college-of-engineering-snsce-coimbatore,,"21,00,000",,#143
https://collegedunia.com/college/23066-sri-bharathi-college-of-education-pudukkottai,,,,
https://collegedunia.com/college/18666-sakthi-institute-of-information-and-management-studies-siims-coimbatore,"3,00,000","4,80,000",,#185
https://collegedunia.com/university/25867-anna-university-of-technology-tirunelveli,"8,54,000","40,00,000",,#53
https://collegedunia.com/college/55435-annai-velankanni-college-tholayavattam-kanyakumari,,,,
https://collegedunia.com/college/57750-jei-mathaajee-college-of-engineering-jmce-kanchipuram,,,,#295
https://collegedunia.com/university/62759-sai-university-chennai,"6,00,000","15,00,000",,
https://collegedunia.com/college/55061-government-law-college-tirunelveli,,,,
https://collegedunia.com/college/56298-school-of-commerce-bharathiar-university-coimbatore,,,,
https://collegedunia.com/college/314-asan-memorial-college-of-arts-and-science-amcas-chennai,,,,
https://collegedunia.com/college/2224-kg-college-of-arts-and-science-kgcas-coimbatore,,,,#201
https://collegedunia.com/college/55052-government-law-college-vellore,,,,
https://collegedunia.com/college/20659-hindusthan-college-of-education-coimbatore,,,,
https://collegedunia.com/college/13947-ksr-college-of-engineering-namakkal,"4,90,000","21,00,000",,#189
https://collegedunia.com/university/25865-bharathidasan-institute-of-technology-anna-university-aubit-tiruchirappalli,,"8,40,000",,#88
https://collegedunia.com/college/56154-pgp-college-of-education-namakkal,,,,
https://collegedunia.com/college/65086-vinayaka-missions-school-of-economics-and-public-policy-vsep-chennai,,,,
https://collegedunia.com/college/13212-chettinad-college-of-engineering-and-technology-ccet-karur,,"7,00,000",,#24
https://collegedunia.com/college/55565-government-arts-college-paramakudi,,,,
https://collegedunia.com/college/56120-nadar-mahajana-sangam-svellaichamy-nadar-college-of-education-madurai,,,,
https://collegedunia.com/college/64188-srm-madurai-college-for-engineering-and-technology-madurai,,,,
https://collegedunia.com/college/56156-sarah-college-of-education-for-women-erode,,,,
https://collegedunia.com/college/14785-rohini-college-of-engineering-and-technology-autonomous-kanyakumari,"3,50,000","7,00,000",,#110
https://collegedunia.com/college/17704-gnanam-school-of-business-gsb-thanjavur,"4,50,000","12,00,000",,
https://collegedunia.com/college/55449-gr-damodaran-academy-of-management-grdam-coimbatore,,"9,00,000",,
https://collegedunia.com/college/14119-mam-college-of-engineering-mamce-tiruchirappalli,"5,00,000","10,00,000",,#136
https://collegedunia.com/college/102-adhiparasakthi-college-of-arts-and-sciences-apcasgbn-vellore,,,,
https://collegedunia.com/college/4437-shri-sakthikailassh-womens-college-salem,,,,
https://collegedunia.com/college/55533-rvs-institute-of-management-studies-rvsims-coimbatore,"4,70,000","12,00,000",,
https://collegedunia.com/college/32-arulmigu-palaniandavar-college-of-arts-and-culture-palani-palani,,,,
https://collegedunia.com/college/832-chikkanna-government-arts-college-tiruppur,,"2,50,000",,#201
https://collegedunia.com/college/13122-care-school-of-engineering-carese-tiruchirappalli,,"3,75,000",,#40
https://collegedunia.com/college/55680-st-josephs-college-for-women-tiruppur,,,,
https://collegedunia.com/college/1210-dr-umayal-ramanathan-college-for-women-karaikudi,,,,
https://collegedunia.com/college/13991-kathir-college-of-engineering-coimbatore,"2,60,000","6,00,000",,#177
https://collegedunia.com/college/55521-bishop-ambrose-college-bac-ramanathapuram,,,,
https://collegedunia.com/college/16733-nandha-arts-and-science-college-erode,,,,
https://collegedunia.com/college/14539-oxford-engineering-college-tiruchirappalli,,,,#271
https://collegedunia.com/university/25905-tamil-nadu-physical-education-and-sports-university-tnpesu-chennai,,,,
https://collegedunia.com/college/2246-kmg-college-of-arts-and-science-katpadi,,,,
https://collegedunia.com/college/14231-mailam-engineering-college-villupuram,"4,03,000","33,00,000",,#236
https://collegedunia.com/college/55576-pioneer-kumaraswamy-college-nagercoil,,,,
https://collegedunia.com/college/59872-kumararani-meena-muthiah-college-of-arts-and-science-krmmcas-chennai,,"3,60,000",,
https://collegedunia.com/college/18247-kv-institute-of-management-and-informations-studies-kvimis-coimbatore,,"12,00,000",,#93
https://collegedunia.com/college/12874-arunai-engineering-college-aec-tiruvannamalai,"1,80,000","5,00,000",,#30
https://collegedunia.com/college/13818-info-institute-of-engineering-iie-coimbatore,,,,#209
https://collegedunia.com/college/57752-jeppiaar-institute-of-technology-jit-sriperumbudur,"4,38,000","10,00,000",,#114
https://collegedunia.com/college/9322-cl-baid-metha-college-of-pharmacy-chennai,,,,
https://collegedunia.com/college/57841-st-joseph-college-of-engineering-chennai,,"7,00,000",,#201
https://collegedunia.com/college/55402-ckandaswami-naidu-college-chennai,,,,
https://collegedunia.com/college/14812-scad-college-of-engineering-and-technology-scad-cet-tirunelveli,,"4,80,000",,#142
https://collegedunia.com/college/17764-happy-valley-business-school-hvbs-coimbatore,,"12,00,000",,#185
https://collegedunia.com/college/12730-adithya-institute-of-technology-ait-coimbatore,"4,50,000","9,00,000",,#205
https://collegedunia.com/college/1244-emg-yadava-womens-college-madurai,,,,
https://collegedunia.com/college/55586-sankaralingam-bhuvaneswari-college-of-pharmacy-sbcp-sivakasi,,,,
https://collegedunia.com/college/14832-skr-engineering-college-chennai,,,,
https://collegedunia.com/college/6023-sri-sathguru-sangeetha-vidyalayam-madurai,,,,
https://collegedunia.com/college/55551-government-arts-college-kulithalai,,,,
https://collegedunia.com/college/61731-dakshina-bharat-hindi-prachar-sabha-chennai,,,,
https://collegedunia.com/college/62977-govt-thirumagal-mills-college-vellore,,,,
https://collegedunia.com/college/24316-psr-engineering-college-sivakasi,,,,
https://collegedunia.com/college/15324-st-peters-college-of-engineering-and-technology-spcet-chennai,,,,#102
https://collegedunia.com/college/57850-muthurangam-government-arts-college-mgac-vellore,,,,#151
https://collegedunia.com/college/13926-kln-college-of-engineering-klnce-sivaganga,,,,#26
https://collegedunia.com/college/56664-ultra-college-of-pharmacy-madurai,,,,
https://collegedunia.com/college/28198-faculty-of-management-builders-engineering-college-tiruppur,,,,
https://collegedunia.com/college/56091-lady-willingdon-institute-of-advanced-study-in-education-chennai,,,,
https://collegedunia.com/college/15433-tamilnadu-college-of-engineering-tnce-coimbatore,,"12,00,000",,#169
https://collegedunia.com/college/55604-holy-cross-home-science-college-tuticorin,,,,
https://collegedunia.com/college/6508-agricultural-college-and-research-institute-acri-madurai,,,,
https://collegedunia.com/college/57852-sivet-college-tambaram,,,,
https://collegedunia.com/college/14474-nehru-institute-of-engineering-and-technology-niet-coimbatore,,"18,00,000",,#205
https://collegedunia.com/college/59958-alagappa-government-arts-college-agac-sivaganga,,,,#76
https://collegedunia.com/college/18138-jj-college-of-engineering-and-technology-jjcet-tiruchirappalli,"4,20,000","9,00,000",,#45
https://collegedunia.com/college/55685-mannai-rajagopalaswamy-government-arts-college-mrg-mannargudi,,,,
https://collegedunia.com/college/55472-gonzaga-college-of-arts-and-science-for-women-elathagiri-krishnagiri,,,,
https://collegedunia.com/college/55569-nehru-institute-of-information-technology-and-management-niitm-coimbatore,,"6,50,000",,#124
https://collegedunia.com/college/55487-arignar-anna-government-arts-college-for-women-walajapet,,,,#151
https://collegedunia.com/college/13769-ifet-college-of-engineering-ifet-villupuram,"4,00,000","22,00,000",,#250
https://collegedunia.com/college/10059-sri-ramakrishna-institute-of-paramedical-science-coimbatore,,,,#69
https://collegedunia.com/college/15282-sri-venkateswara-college-of-engineering-and-technology-svcet-thiruvallur,,,,#279
https://collegedunia.com/college/56221-periyar-college-of-pharmaceutical-science-tiruchirappalli,,,,
https://collegedunia.com/college/6518-anbil-dharmalingam-agricultural-college-and-research-institute-adacandri-tiruchirappalli,,,,
https://collegedunia.com/college/28211-nehru-college-of-management-ncm-coimbatore,,"10,00,000",,#93
https://collegedunia.com/college/57320-rathinam-technical-campus-rtc-coimbatore,"6,00,000","45,00,000",,#201
https://collegedunia.com/college/55626-providence-college-for-women-pcfw-coonoor,,,,
https://collegedunia.com/college/13233-coimbatore-institute-of-engineering-and-technology-ciet-coimbatore,"4,00,000","9,00,000",,
https://collegedunia.com/college/23282-stella-matutina-college-of-education-chennai,,,,
https://collegedunia.com/college/55669-jkkn-college-of-pharmacy-jkkncp-namakkal,,,,#102
https://collegedunia.com/college/15427-tagore-engineering-college-tec-chennai,,"6,00,000",,#80
https://collegedunia.com/college/56074-holy-cross-college-of-education-tiruchirappalli,,,,
https://collegedunia.com/college/14144-m-kumarasamy-college-of-engineering-mkce-karur,"3,40,000","17,00,000",,#195
https://collegedunia.com/college/14400-npr-college-of-engineering-and-technology-dindigul,,,,
https://collegedunia.com/college/20498-government-college-of-education-for-women-coimbatore,,,,
https://collegedunia.com/college/55952-chandra-chellappan-college-of-education-namakkal,,,,
https://collegedunia.com/college/15476-thirumalai-engineering-college-tec-kanchipuram,,,,#227
https://collegedunia.com/college/55750-srimath-sivagnana-balaya-swamigal-tamil-arts-and-science-college-mailam-tindivanam,,,,
https://collegedunia.com/college/4160-sengunthar-arts-and-science-college-sasc-namakkal,,,,
https://collegedunia.com/college/2160-jaya-college-of-arts-and-science-jcas-chennai,,,,
https://collegedunia.com/college/55562-government-arts-college-gac-ooty,,,,
https://collegedunia.com/college/14225-mahendra-engineering-college-namakkal,,"12,00,000",,#26
https://collegedunia.com/college/45699-jnn-institute-of-engineering-jnnie-thiruvallur,"4,50,000","24,00,000",,#149
https://collegedunia.com/college/55979-ayira-vaisya-college-of-education-ramanathapuram,,,,
https://collegedunia.com/college/14829-skp-engineering-college-tiruvannamalai,,,,#123
https://collegedunia.com/college/246-annai-college-of-arts-and-science-acas-kumbakonam,,,,
https://collegedunia.com/college/14156-mp-nachimuthu-mjaganathan-engineering-college-erode,,,,#130
https://collegedunia.com/college/9408-the-erode-college-of-pharmacy-and-research-institute-ecp-erode,,,,
https://collegedunia.com/college/15477-thiruvalluvar-college-of-engineering-and-technology-tcet-vandavasi,,,,#149
